Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,643,Russian Federation,5111,Stocks,02140,Swine / pigs,2023,2023,An,27606148,A,Official figure,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02111,Cattle,2023,2023,An,1441712,I,Imputed value,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02123,Goats,2023,2023,An,1503941,I,Imputed value,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02122,Sheep,2023,2023,An,307998,I,Imputed value,
QCL,Crops and livestock products,646,Rwanda,5111,Stocks,02140,Swine / pigs,2023,2023,An,711896,I,Imputed value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02111,Cattle,2023,2023,An,1739,A,Official figure,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02123,Goats,2023,2023,An,9578,I,Imputed value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02122,Sheep,2023,2023,An,13174,I,Imputed value,
QCL,Crops and livestock products,659,Saint Kitts and Nevis,5111,Stocks,02140,Swine / pigs,2023,2023,An,3326,I,Imputed value,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02111,Cattle,2023,2023,An,10540,I,Imputed value,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02123,Goats,2023,2023,An,14651,E,Estimated value,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02122,Sheep,2023,2023,An,8828,E,Estimated value,
QCL,Crops and livestock products,662,Saint Lucia,5111,Stocks,02140,Swine / pigs,2023,2023,An,10835,E,Estimated value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02111,Cattle,2023,2023,An,2170,I,Imputed value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02123,Goats,2023,2023,An,10806,I,Imputed value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02122,Sheep,2023,2023,An,7973,I,Imputed value,
QCL,Crops and livestock products,670,Saint Vincent and the Grenadines,5111,Stocks,02140,Swine / pigs,2023,2023,An,6096,I,Imputed value,
QCL,Crops and livestock products,882,Samoa,5111,Stocks,02111,Cattle,2023,2023,An,40113,I,Imputed value,
QCL,Crops and livestock products,882,Samoa,5111,Stocks,02140,Swine / pigs,2023,2023,An,95406,I,Imputed value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02111,Cattle,2023,2023,An,1466,E,Estimated value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02123,Goats,2023,2023,An,6066,E,Estimated value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02122,Sheep,2023,2023,An,3410,I,Imputed value,
QCL,Crops and livestock products,678,Sao Tome and Principe,5111,Stocks,02140,Swine / pigs,2023,2023,An,43927,E,Estimated value,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02121.01,Camels,2023,2023,An,1981605,I,Imputed value,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02111,Cattle,2023,2023,An,645609,I,Imputed value,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02123,Goats,2023,2023,An,6324981,E,Estimated value,
QCL,Crops and livestock products,682,Saudi Arabia,5111,Stocks,02122,Sheep,2023,2023,An,18946715,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02121.01,Camels,2023,2023,An,5254,I,Imputed value,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02111,Cattle,2023,2023,An,3766238,I,Imputed value,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02123,Goats,2023,2023,An,6488404,E,Estimated value,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02122,Sheep,2023,2023,An,8196297,I,Imputed value,
QCL,Crops and livestock products,686,Senegal,5111,Stocks,02140,Swine / pigs,2023,2023,An,503617,I,Imputed value,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02111,Cattle,2023,2023,An,725408,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02123,Goats,2023,2023,An,147077,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02122,Sheep,2023,2023,An,1716809,A,Official figure,
QCL,Crops and livestock products,688,Serbia,5111,Stocks,02140,Swine / pigs,2023,2023,An,2140989,A,Official figure,
QCL,Crops and livestock products,690,Seychelles,5111,Stocks,02111,Cattle,2023,2023,An,501,I,Imputed value,
QCL,Crops and livestock products,690,Seychelles,5111,Stocks,02123,Goats,2023,2023,An,5851,I,Imputed value,
QCL,Crops and livestock products,690,Seychelles,5111,Stocks,02140,Swine / pigs,2023,2023,An,7710,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02111,Cattle,2023,2023,An,667117,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02123,Goats,2023,2023,An,897661,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02122,Sheep,2023,2023,An,1005267,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5111,Stocks,02140,Swine / pigs,2023,2023,An,238597,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02112,Buffalo,2023,2023,An,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02111,Cattle,2023,2023,An,178,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02123,Goats,2023,2023,An,753,E,Estimated value,
QCL,Crops and livestock products,702,Singapore,5111,Stocks,02140,Swine / pigs,2023,2023,An,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02112,Buffalo,2023,2023,An,0,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02111,Cattle,2023,2023,An,429720,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02122,Sheep,2023,2023,An,289849,A,Official figure,
QCL,Crops and livestock products,703,Slovakia,5111,Stocks,02140,Swine / pigs,2023,2023,An,403040,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02112,Buffalo,2023,2023,An,0,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02111,Cattle,2023,2023,An,456050,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02123,Goats,2023,2023,An,26824,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02122,Sheep,2023,2023,An,116323,A,Official figure,
QCL,Crops and livestock products,705,Slovenia,5111,Stocks,02140,Swine / pigs,2023,2023,An,196140,A,Official figure,
QCL,Crops and livestock products,090,Solomon Islands,5111,Stocks,02111,Cattle,2023,2023,An,15439,I,Imputed value,
QCL,Crops and livestock products,090,Solomon Islands,5111,Stocks,02140,Swine / pigs,2023,2023,An,55674,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02121.01,Camels,2023,2023,An,7541593,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02111,Cattle,2023,2023,An,4543613,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02123,Goats,2023,2023,An,11462373,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02122,Sheep,2023,2023,An,10333790,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5111,Stocks,02140,Swine / pigs,2023,2023,An,3771,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02111,Cattle,2023,2023,An,12198082,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02123,Goats,2023,2023,An,5125311,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02122,Sheep,2023,2023,An,21425621,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5111,Stocks,02140,Swine / pigs,2023,2023,An,1321219,A,Official figure,
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02121.01,Camels,2023,2023,An,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02111,Cattle,2023,2023,An,14134538,I,Imputed value,
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02123,Goats,2023,2023,An,16149177,E,Estimated value,
QCL,Crops and livestock products,728,South Sudan,5111,Stocks,02122,Sheep,2023,2023,An,14505214,E,Estimated value,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02112,Buffalo,2023,2023,An,870,A,Official figure,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02111,Cattle,2023,2023,An,6294640,A,Official figure,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02123,Goats,2023,2023,An,2293470,A,Official figure,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02122,Sheep,2023,2023,An,13596560,A,Official figure,
QCL,Crops and livestock products,724,Spain,5111,Stocks,02140,Swine / pigs,2023,2023,An,33803040,A,Official figure,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02112,Buffalo,2023,2023,An,327010,A,Official figure,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02111,Cattle,2023,2023,An,1122370,A,Official figure,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02123,Goats,2023,2023,An,350550,A,Official figure,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02122,Sheep,2023,2023,An,12880,A,Official figure,
QCL,Crops and livestock products,144,Sri Lanka,5111,Stocks,02140,Swine / pigs,2023,2023,An,101970,A,Official figure,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02121.01,Camels,2023,2023,An,4770095,I,Imputed value,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02111,Cattle,2023,2023,An,30704926,I,Imputed value,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02123,Goats,2023,2023,An,31416151,I,Imputed value,
QCL,Crops and livestock products,729,Sudan,5111,Stocks,02122,Sheep,2023,2023,An,39985834,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02112,Buffalo,2023,2023,An,1023,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02111,Cattle,2023,2023,An,31933,I,Imputed value,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02123,Goats,2023,2023,An,4112,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02122,Sheep,2023,2023,An,6280,E,Estimated value,
QCL,Crops and livestock products,740,Suriname,5111,Stocks,02140,Swine / pigs,2023,2023,An,33488,I,Imputed value,
QCL,Crops and livestock products,752,Sweden,5111,Stocks,02111,Cattle,2023,2023,An,1369000,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5111,Stocks,02122,Sheep,2023,2023,An,338550,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5111,Stocks,02140,Swine / pigs,2023,2023,An,1326440,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02111,Cattle,2023,2023,An,1528595,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02123,Goats,2023,2023,An,81256,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02122,Sheep,2023,2023,An,362375,A,Official figure,
QCL,Crops and livestock products,756,Switzerland,5111,Stocks,02140,Swine / pigs,2023,2023,An,1324415,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02112,Buffalo,2023,2023,An,6502,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02121.01,Camels,2023,2023,An,33510,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02111,Cattle,2023,2023,An,841437,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02123,Goats,2023,2023,An,2192379,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02122,Sheep,2023,2023,An,18569178,A,Official figure,
QCL,Crops and livestock products,760,Syrian Arab Republic,5111,Stocks,02140,Swine / pigs,2023,2023,An,10,E,Estimated value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02112,Buffalo,2023,2023,An,15675,I,Imputed value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02121.01,Camels,2023,2023,An,60,I,Imputed value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02111,Cattle,2023,2023,An,2605000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02123,Goats,2023,2023,An,2098547,I,Imputed value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02122,Sheep,2023,2023,An,3783512,E,Estimated value,
QCL,Crops and livestock products,762,Tajikistan,5111,Stocks,02140,Swine / pigs,2023,2023,An,285,I,Imputed value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02112,Buffalo,2023,2023,An,889775,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02111,Cattle,2023,2023,An,4630798,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02123,Goats,2023,2023,An,483417,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02122,Sheep,2023,2023,An,38442,E,Estimated value,
QCL,Crops and livestock products,764,Thailand,5111,Stocks,02140,Swine / pigs,2023,2023,An,7721375,I,Imputed value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02112,Buffalo,2023,2023,An,135124,I,Imputed value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02111,Cattle,2023,2023,An,241365,E,Estimated value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02123,Goats,2023,2023,An,170393,I,Imputed value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02122,Sheep,2023,2023,An,20304,I,Imputed value,
QCL,Crops and livestock products,626,Timor-Leste,5111,Stocks,02140,Swine / pigs,2023,2023,An,384517,I,Imputed value,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02111,Cattle,2023,2023,An,468958,E,Estimated value,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02123,Goats,2023,2023,An,5850910,I,Imputed value,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02122,Sheep,2023,2023,An,2082011,I,Imputed value,
QCL,Crops and livestock products,768,Togo,5111,Stocks,02140,Swine / pigs,2023,2023,An,1173597,I,Imputed value,
QCL,Crops and livestock products,772,Tokelau,5111,Stocks,02140,Swine / pigs,2023,2023,An,2328,I,Imputed value,
QCL,Crops and livestock products,776,Tonga,5111,Stocks,02111,Cattle,2023,2023,An,12170,I,Imputed value,
QCL,Crops and livestock products,776,Tonga,5111,Stocks,02123,Goats,2023,2023,An,14808,E,Estimated value,
QCL,Crops and livestock products,776,Tonga,5111,Stocks,02140,Swine / pigs,2023,2023,An,84064,I,Imputed value,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02112,Buffalo,2023,2023,An,6509,I,Imputed value,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02111,Cattle,2023,2023,An,36003,I,Imputed value,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02123,Goats,2023,2023,An,13496,A,Official figure,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02122,Sheep,2023,2023,An,17349,A,Official figure,
QCL,Crops and livestock products,780,Trinidad and Tobago,5111,Stocks,02140,Swine / pigs,2023,2023,An,28376,A,Official figure,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02121.01,Camels,2023,2023,An,239042,I,Imputed value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02111,Cattle,2023,2023,An,583828,E,Estimated value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02123,Goats,2023,2023,An,1151380,I,Imputed value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02122,Sheep,2023,2023,An,6236386,E,Estimated value,
QCL,Crops and livestock products,788,Tunisia,5111,Stocks,02140,Swine / pigs,2023,2023,An,5402,I,Imputed value,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02112,Buffalo,2023,2023,An,161749,A,Official figure,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02121.01,Camels,2023,2023,An,1197,A,Official figure,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02111,Cattle,2023,2023,An,16421256,A,Official figure,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02123,Goats,2023,2023,An,10302940,A,Official figure,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02122,Sheep,2023,2023,An,42060470,A,Official figure,
QCL,Crops and livestock products,792,Türkiye,5111,Stocks,02140,Swine / pigs,2023,2023,An,1673,A,Official figure,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02121.01,Camels,2023,2023,An,142558,A,Official figure,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02111,Cattle,2023,2023,An,2541931,A,Official figure,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02123,Goats,2023,2023,An,4883012,A,Official figure,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02122,Sheep,2023,2023,An,14122637,A,Official figure,
QCL,Crops and livestock products,795,Turkmenistan,5111,Stocks,02140,Swine / pigs,2023,2023,An,7958,A,Official figure,
QCL,Crops and livestock products,798,Tuvalu,5111,Stocks,02123,Goats,2023,2023,An,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,798,Tuvalu,5111,Stocks,02140,Swine / pigs,2023,2023,An,14742,I,Imputed value,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02111,Cattle,2023,2023,An,15235785,I,Imputed value,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02123,Goats,2023,2023,An,17518333,E,Estimated value,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02122,Sheep,2023,2023,An,4992372,I,Imputed value,
QCL,Crops and livestock products,800,Uganda,5111,Stocks,02140,Swine / pigs,2023,2023,An,4792947,I,Imputed value,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02121.01,Camels,2023,2023,An,868,I,Imputed value,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02111,Cattle,2023,2023,An,2307000,A,Official figure,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02123,Goats,2023,2023,An,422800,A,Official figure,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02122,Sheep,2023,2023,An,518600,A,Official figure,
QCL,Crops and livestock products,804,Ukraine,5111,Stocks,02140,Swine / pigs,2023,2023,An,4948300,A,Official figure,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02121.01,Camels,2023,2023,An,579600,I,Imputed value,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02111,Cattle,2023,2023,An,109907,I,Imputed value,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02123,Goats,2023,2023,An,2309766,E,Estimated value,
QCL,Crops and livestock products,784,United Arab Emirates,5111,Stocks,02122,Sheep,2023,2023,An,2063668,E,Estimated value,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02111,Cattle,2023,2023,An,9555426,A,Official figure,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02123,Goats,2023,2023,An,111000,A,Official figure,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02122,Sheep,2023,2023,An,31802536,A,Official figure,
QCL,Crops and livestock products,826,United Kingdom of Great Britain and Northern Ireland,5111,Stocks,02140,Swine / pigs,2023,2023,An,4683319,A,Official figure,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02111,Cattle,2023,2023,An,37913129,A,Official figure,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02123,Goats,2023,2023,An,27586547,A,Official figure,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02122,Sheep,2023,2023,An,9373407,A,Official figure,
QCL,Crops and livestock products,834,United Republic of Tanzania,5111,Stocks,02140,Swine / pigs,2023,2023,An,533784,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02111,Cattle,2023,2023,An,88841000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02123,Goats,2023,2023,An,2527000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02122,Sheep,2023,2023,An,5130000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5111,Stocks,02140,Swine / pigs,2023,2023,An,75816300,A,Official figure,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02111,Cattle,2023,2023,An,11877000,A,Official figure,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02123,Goats,2023,2023,An,18466,I,Imputed value,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02122,Sheep,2023,2023,An,5927000,A,Official figure,
QCL,Crops and livestock products,858,Uruguay,5111,Stocks,02140,Swine / pigs,2023,2023,An,153000,A,Official figure,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02121.01,Camels,2023,2023,An,18427,A,Official figure,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02111,Cattle,2023,2023,An,14142239,A,Official figure,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02123,Goats,2023,2023,An,3584300,A,Official figure,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02122,Sheep,2023,2023,An,20533600,A,Official figure,
QCL,Crops and livestock products,860,Uzbekistan,5111,Stocks,02140,Swine / pigs,2023,2023,An,40299,A,Official figure,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02111,Cattle,2023,2023,An,91644,I,Imputed value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02123,Goats,2023,2023,An,5133,I,Imputed value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02122,Sheep,2023,2023,An,1260,E,Estimated value,
QCL,Crops and livestock products,548,Vanuatu,5111,Stocks,02140,Swine / pigs,2023,2023,An,78480,I,Imputed value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02111,Cattle,2023,2023,An,16526784,I,Imputed value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02123,Goats,2023,2023,An,1196167,I,Imputed value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02122,Sheep,2023,2023,An,620111,E,Estimated value,
QCL,Crops and livestock products,862,Venezuela (Bolivarian Republic of),5111,Stocks,02140,Swine / pigs,2023,2023,An,3047569,I,Imputed value,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02112,Buffalo,2023,2023,An,2136009,A,Official figure,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02111,Cattle,2023,2023,An,6331895,A,Official figure,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02123,Goats,2023,2023,An,3088328,I,Imputed value,
QCL,Crops and livestock products,704,Viet Nam,5111,Stocks,02140,Swine / pigs,2023,2023,An,25546030,A,Official figure,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02121.01,Camels,2023,2023,An,459437,I,Imputed value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02111,Cattle,2023,2023,An,1877413,I,Imputed value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02123,Goats,2023,2023,An,9984795,I,Imputed value,
QCL,Crops and livestock products,887,Yemen,5111,Stocks,02122,Sheep,2023,2023,An,10344548,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02111,Cattle,2023,2023,An,4589016,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02123,Goats,2023,2023,An,4661702,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02122,Sheep,2023,2023,An,243082,I,Imputed value,
QCL,Crops and livestock products,894,Zambia,5111,Stocks,02140,Swine / pigs,2023,2023,An,1194741,I,Imputed value,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02111,Cattle,2023,2023,An,5754985,A,Official figure,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02123,Goats,2023,2023,An,6464047,A,Official figure,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02122,Sheep,2023,2023,An,512758,A,Official figure,
QCL,Crops and livestock products,716,Zimbabwe,5111,Stocks,02140,Swine / pigs,2023,2023,An,362906,A,Official figure,
